timestamp,student_id,label,BPM,SPO2,GSR_RAW,GSR_KAL,GSR_VOLTAGE,IR,RED,SKIN_TEMP_C,SKIN_TEMP_F
2026.03.07 15:56:54,S08,0,82.1,99.2,3710,3734,2.9902,52274.0,43705.0,33.21,91.78
2026.03.07 15:56:55,S08,0,52.0,98.4,2902,3503,2.3392,51949.0,43462.0,33.18,91.72
2026.03.07 15:56:56,S08,0,51.8,97.5,3066,3308,2.4713,51644.0,43233.0,33.15,91.67
2026.03.07 15:56:57,S08,0,74.6,99.1,2459,3159,1.9817,51382.0,43036.0,33.13,91.63
2026.03.07 15:56:58,S08,0,66.3,97.2,2555,3063,2.0591,51185.0,42888.0,33.11,91.6
2026.03.07 15:56:59,S08,0,49.3,99.1,3448,2999,2.7788,51027.0,42770.0,33.1,91.59
2026.03.07 15:57:00,S08,0,84.3,99.3,2423,2938,1.9534,50906.0,42680.0,33.1,91.58
2026.03.07 15:57:01,S08,0,59.1,97.5,2994,2889,2.4131,50841.0,42631.0,33.11,91.59
2026.03.07 15:57:02,S08,0,41.4,97.4,2640,2854,2.1277,50779.0,42584.0,33.11,91.61
2026.03.07 15:57:03,S08,0,37.9,97.9,2557,2833,2.0608,50669.0,42502.0,33.11,91.6
2026.03.07 15:57:04,S08,0,104.9,98.4,2768,2833,2.231,50538.0,42403.0,33.11,91.59
2026.03.07 15:57:05,S08,0,81.6,97.7,3043,2838,2.4524,50425.0,42318.0,33.11,91.59
2026.03.07 15:57:06,S08,0,56.1,97.9,3231,2824,2.6045,50311.0,42233.0,33.1,91.59
2026.03.07 15:57:07,S08,0,63.8,98.0,2757,2786,2.2223,50194.0,42145.0,33.1,91.58
2026.03.07 15:57:08,S08,0,,,2644,2741,2.1314,,,33.1,91.59
2026.03.07 15:57:09,S08,0,50.7,98.2,2570,2705,2.0716,50071.0,42053.0,33.11,91.6
2026.03.07 15:57:10,S08,0,57.9,97.5,2603,2680,2.0977,50036.0,42027.0,33.12,91.62
2026.03.07 15:57:11,S08,0,60.8,98.2,2371,2670,1.9111,49996.0,41997.0,33.13,91.63
2026.03.07 15:57:12,S08,0,62.0,97.9,2627,2678,2.1175,49962.0,41971.0,33.14,91.65
2026.03.07 15:57:13,S08,0,47.4,98.6,2507,2701,2.0206,49929.0,41946.0,33.15,91.67
2026.03.07 15:57:14,S08,0,48.1,98.1,3081,2726,2.483,49862.0,41896.0,33.15,91.67
2026.03.07 15:57:15,S08,0,55.7,98.6,3123,2728,2.517,49774.0,41830.0,33.15,91.67
2026.03.07 15:57:16,S08,0,57.5,98.2,2406,2709,1.939,49724.0,41793.0,33.16,91.69
2026.03.07 15:57:17,S08,0,64.2,97.5,3117,2685,2.5123,49719.0,41789.0,33.17,91.71
2026.03.07 15:57:18,S08,0,46.5,98.4,2343,2654,1.8888,49707.0,41780.0,33.18,91.73
2026.03.07 15:57:19,S08,0,56.4,96.1,2595,2629,2.092,49647.0,41735.0,33.19,91.74
2026.03.07 15:57:20,S08,0,,,2687,2612,2.166,,,33.19,91.74
2026.03.07 15:57:21,S08,0,53.0,98.7,2327,2599,1.876,24621.0,43602.0,33.19,91.75
2026.03.07 15:57:22,S08,0,57.2,93.6,2686,2595,2.165,70819.0,34016.0,33.2,91.77
2026.03.07 15:57:23,S08,0,,,2025,2608,1.632,,,33.22,91.79
2026.03.07 15:57:24,S08,0,53.1,95.8,2501,2651,2.0158,47905.0,41691.0,33.23,91.81
2026.03.07 15:57:25,S08,0,58.6,93.0,3044,2708,2.4535,39108.0,40538.0,33.25,91.85
2026.03.07 15:57:26,S08,0,73.9,95.5,3304,2738,2.6633,49846.0,32291.0,33.27,91.88
2026.03.07 15:57:27,S08,0,48.2,95.7,2669,2733,2.1511,47095.0,53524.0,33.28,91.91
2026.03.07 15:57:28,S08,0,71.0,94.9,2773,2715,2.2353,42272.0,23208.0,33.3,91.94
2026.03.07 15:57:29,S08,0,,,2378,2705,1.9166,,,33.32,91.98
